Date_time,Month,Day,Shift,Day Type,WeekDay,PartySize,MenuItem,ItemPrice,ItemQty,Total,OrderId,MenuCateogry,Weather
1/20/2019 20:30,Jan,20,Dinner,Weekend,Sunday,1,Rice,5.0,1,5.0,280,Rice specials,Extreme cold
1/20/2019 20:30,Jan,20,Dinner,Weekend,Sunday,1,Sarson da saag,15.0,1,15.0,280,Vegetable specials,Extreme cold
1/20/2019 20:30,Jan,20,Dinner,Weekend,Sunday,1,Butter chicken,18.0,1,18.0,280,Chicken specials,Extreme cold
1/20/2019 20:30,Jan,20,Dinner,Weekend,Sunday,1,Cocktail chicken samosas,14.0,1,14.0,280,Starter,Extreme cold
1/21/2019 11:30,Jan,21,Lunch,Weekday,Monday,4,Garlic naan,3.5,2,7.0,281,Breads,Extreme cold
1/21/2019 11:30,Jan,21,Lunch,Weekday,Monday,4,Malpura,8.0,1,8.0,281,Desserts,Extreme cold
1/21/2019 11:30,Jan,21,Lunch,Weekday,Monday,4,Rasmalai,6.0,1,6.0,281,Desserts,Extreme cold
1/21/2019 11:30,Jan,21,Lunch,Weekday,Monday,4,Kheer,7.0,1,7.0,281,Desserts,Extreme cold
1/21/2019 11:30,Jan,21,Lunch,Weekday,Monday,4,Malpura,8.0,1,8.0,281,Desserts,Extreme cold
1/21/2019 11:30,Jan,21,Lunch,Weekday,Monday,4,Garlic naan,3.5,2,7.0,281,Breads,Extreme cold
1/21/2019 11:40,Jan,21,Lunch,Weekday,Monday,3,Garlic naan,3.5,2,7.0,282,Breads,Extreme cold
1/21/2019 11:40,Jan,21,Lunch,Weekday,Monday,3,Shrimp strips,15.0,2,30.0,282,Starter,Extreme cold
1/21/2019 11:40,Jan,21,Lunch,Weekday,Monday,3,Chicken korma,18.0,1,18.0,282,Chicken specials,Extreme cold
1/21/2019 11:40,Jan,21,Lunch,Weekday,Monday,3,Hara bhara kabob,16.0,1,16.0,282,Starter,Extreme cold
1/21/2019 11:40,Jan,21,Lunch,Weekday,Monday,3,Butter chicken,18.0,3,54.0,282,Chicken specials,Extreme cold
1/21/2019 11:50,Jan,21,Lunch,Weekday,Monday,2,Chicken korma,18.0,1,18.0,283,Chicken specials,Extreme cold
1/21/2019 11:50,Jan,21,Lunch,Weekday,Monday,2,Kheer,7.0,1,7.0,283,Desserts,Extreme cold
1/21/2019 11:50,Jan,21,Lunch,Weekday,Monday,2,Carrot halwa,7.0,1,7.0,283,Desserts,Extreme cold
1/21/2019 11:50,Jan,21,Lunch,Weekday,Monday,2,Kadahi lamb,19.0,1,19.0,283,Lamb specialties,Extreme cold
1/21/2019 11:50,Jan,21,Lunch,Weekday,Monday,1,Tandoori roti,2.75,1,2.75,284,Breads,Extreme cold
1/21/2019 11:50,Jan,21,Lunch,Weekday,Monday,1,Naan,2.75,2,5.5,284,Breads,Extreme cold
1/21/2019 11:50,Jan,21,Lunch,Weekday,Monday,1,Garlic naan,3.5,2,7.0,284,Breads,Extreme cold
1/21/2019 11:50,Jan,21,Lunch,Weekday,Monday,1,Naan,2.75,1,2.75,284,Breads,Extreme cold
1/21/2019 12:05,Jan,21,Lunch,Weekday,Monday,5,Kadahi lamb,19.0,1,19.0,285,Lamb specialties,Extreme cold
1/21/2019 12:05,Jan,21,Lunch,Weekday,Monday,5,Fish korma,19.0,1,19.0,285,Seafood specialties,Extreme cold
1/21/2019 12:05,Jan,21,Lunch,Weekday,Monday,5,Garlic naan,3.5,2,7.0,285,Breads,Extreme cold
1/21/2019 12:05,Jan,21,Lunch,Weekday,Monday,5,Kadahi lamb,19.0,1,19.0,285,Lamb specialties,Extreme cold
1/21/2019 12:05,Jan,21,Lunch,Weekday,Monday,5,Aloo paratha,5.0,1,5.0,285,Breads,Extreme cold
1/21/2019 12:05,Jan,21,Lunch,Weekday,Monday,5,Gulabjamun,6.0,1,6.0,285,Desserts,Extreme cold
1/21/2019 12:05,Jan,21,Lunch,Weekday,Monday,5,Butter chicken,18.0,1,18.0,285,Chicken specials,Extreme cold
1/21/2019 12:05,Jan,21,Lunch,Weekday,Monday,5,Gobi manchurian,14.0,2,28.0,285,Starter,Extreme cold
1/21/2019 12:05,Jan,21,Lunch,Weekday,Monday,5,Cocktail chicken samosas,14.0,2,28.0,285,Starter,Extreme cold
1/21/2019 12:05,Jan,21,Lunch,Weekday,Monday,5,Butter chicken,18.0,1,18.0,285,Chicken specials,Extreme cold
1/21/2019 12:10,Jan,21,Lunch,Weekday,Monday,2,Yellow dal fry,15.0,1,15.0,286,Vegetable specials,Extreme cold
1/21/2019 12:10,Jan,21,Lunch,Weekday,Monday,2,Rasmalai,6.0,1,6.0,286,Desserts,Extreme cold
1/21/2019 12:10,Jan,21,Lunch,Weekday,Monday,2,Garlic naan,3.5,3,10.5,286,Breads,Extreme cold
1/21/2019 12:10,Jan,21,Lunch,Weekday,Monday,2,Butter chicken,18.0,3,54.0,286,Chicken specials,Extreme cold
1/21/2019 12:10,Jan,21,Lunch,Weekday,Monday,2,Coconut chicken curry,18.0,1,18.0,286,Chicken specials,Extreme cold
1/21/2019 12:10,Jan,21,Lunch,Weekday,Monday,1,Garlic naan,3.5,2,7.0,287,Breads,Extreme cold
1/21/2019 12:10,Jan,21,Lunch,Weekday,Monday,1,Chicken tikka masala,18.0,1,18.0,287,Chicken specials,Extreme cold
1/21/2019 12:10,Jan,21,Lunch,Weekday,Monday,1,Malpura,8.0,1,8.0,287,Desserts,Extreme cold
1/21/2019 12:10,Jan,21,Lunch,Weekday,Monday,1,Garlic naan,3.5,2,7.0,287,Breads,Extreme cold
1/21/2019 12:10,Jan,21,Lunch,Weekday,Monday,1,Tikka rice bowl : paneer | chicken,18.0,2,36.0,287,Rice specials,Extreme cold
1/21/2019 12:20,Jan,21,Lunch,Weekday,Monday,3,Chicken korma,18.0,1,18.0,288,Chicken specials,Extreme cold
1/21/2019 12:20,Jan,21,Lunch,Weekday,Monday,3,Gulabjamun,6.0,1,6.0,288,Desserts,Extreme cold
1/21/2019 12:20,Jan,21,Lunch,Weekday,Monday,3,Gulabjamun,6.0,1,6.0,288,Desserts,Extreme cold
1/21/2019 12:20,Jan,21,Lunch,Weekday,Monday,3,Carrot halwa,7.0,1,7.0,288,Desserts,Extreme cold
1/21/2019 12:20,Jan,21,Lunch,Weekday,Monday,3,Chicken saag,18.0,1,18.0,288,Chicken specials,Extreme cold
1/21/2019 12:20,Jan,21,Lunch,Weekday,Monday,3,Rice,5.0,1,5.0,288,Rice specials,Extreme cold
1/21/2019 12:20,Jan,21,Lunch,Weekday,Monday,3,Fish korma,19.0,1,19.0,288,Seafood specialties,Extreme cold
1/21/2019 12:30,Jan,21,Lunch,Weekday,Monday,4,Tandoori roti,2.75,1,2.75,289,Breads,Extreme cold
1/21/2019 12:30,Jan,21,Lunch,Weekday,Monday,4,Garlic naan,3.5,2,7.0,289,Breads,Extreme cold
1/21/2019 12:30,Jan,21,Lunch,Weekday,Monday,4,Baingan bartha,16.0,1,16.0,289,Vegetable specials,Extreme cold
1/21/2019 12:30,Jan,21,Lunch,Weekday,Monday,4,Cocktail chicken samosas,14.0,1,14.0,289,Starter,Extreme cold
1/21/2019 12:30,Jan,21,Lunch,Weekday,Monday,4,Garlic naan,3.5,2,7.0,289,Breads,Extreme cold
1/21/2019 12:30,Jan,21,Lunch,Weekday,Monday,4,Tasty flatbread,11.0,2,22.0,289,Starter,Extreme cold
1/21/2019 12:30,Jan,21,Lunch,Weekday,Monday,4,Garlic naan,3.5,2,7.0,289,Breads,Extreme cold
1/21/2019 12:30,Jan,21,Lunch,Weekday,Monday,4,Malpura,8.0,1,8.0,289,Desserts,Extreme cold
1/21/2019 12:30,Jan,21,Lunch,Weekday,Monday,4,Garlic naan,3.5,2,7.0,289,Breads,Extreme cold
1/21/2019 12:30,Jan,21,Lunch,Weekday,Monday,4,Malpura,8.0,1,8.0,289,Desserts,Extreme cold
1/21/2019 12:30,Jan,21,Lunch,Weekday,Monday,1,Kadahi paneer,16.0,2,32.0,290,Vegetable specials,Extreme cold
1/21/2019 12:30,Jan,21,Lunch,Weekday,Monday,1,Paneer vindaloo,16.0,1,16.0,290,Vegetable specials,Extreme cold
1/21/2019 12:30,Jan,21,Lunch,Weekday,Monday,1,Tandoori roti,2.75,1,2.75,290,Breads,Extreme cold
1/21/2019 12:30,Jan,21,Lunch,Weekday,Monday,1,Naan,2.75,1,2.75,290,Breads,Extreme cold
1/21/2019 18:30,Jan,21,Dinner,Weekday,Monday,3,Paneer vindaloo,16.0,1,16.0,291,Vegetable specials,Extreme cold
1/21/2019 18:30,Jan,21,Dinner,Weekday,Monday,3,Malpura,8.0,1,8.0,291,Desserts,Extreme cold
1/21/2019 18:30,Jan,21,Dinner,Weekday,Monday,3,Vegetable pakora,11.0,2,22.0,291,Starter,Extreme cold
1/21/2019 18:30,Jan,21,Dinner,Weekday,Monday,3,Coconut chicken curry,18.0,1,18.0,291,Chicken specials,Extreme cold
1/21/2019 18:30,Jan,21,Dinner,Weekday,Monday,3,Rice,5.0,2,10.0,291,Rice specials,Extreme cold
1/21/2019 18:30,Jan,21,Dinner,Weekday,Monday,3,Garlic naan,3.5,2,7.0,291,Breads,Extreme cold
1/21/2019 18:30,Jan,21,Dinner,Weekday,Monday,3,Tasty sliders : chicken paneer,15.0,1,15.0,291,Starter,Extreme cold
1/21/2019 18:30,Jan,21,Dinner,Weekday,Monday,3,Chicken korma,18.0,1,18.0,291,Chicken specials,Extreme cold
1/21/2019 18:30,Jan,21,Dinner,Weekday,Monday,3,Garlic naan,3.5,2,7.0,291,Breads,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Carrot halwa,7.0,1,7.0,292,Desserts,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Yellow dal fry,15.0,1,15.0,292,Vegetable specials,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Onion kulcha,5.0,1,5.0,292,Breads,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Tandoori roti,2.75,1,2.75,292,Breads,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Kadahi paneer,16.0,1,16.0,292,Vegetable specials,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Rice,5.0,1,5.0,292,Rice specials,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Garlic naan,3.5,2,7.0,292,Breads,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Shahi paneer,16.0,1,16.0,292,Vegetable specials,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Onion kulcha,5.0,1,5.0,292,Breads,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Garlic naan,3.5,2,7.0,292,Breads,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Butter chicken,18.0,1,18.0,292,Chicken specials,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Fish curry,19.0,2,38.0,292,Seafood specialties,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Butter chicken,18.0,1,18.0,292,Chicken specials,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Lacha paratha,5.0,3,15.0,292,Breads,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Fish curry,19.0,1,19.0,292,Seafood specialties,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Sarson da saag,15.0,1,15.0,292,Vegetable specials,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Coconut chicken curry,18.0,1,18.0,292,Chicken specials,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Naan,2.75,1,2.75,292,Breads,Extreme cold
1/21/2019 19:00,Jan,21,Dinner,Weekday,Monday,5,Lacha paratha,5.0,3,15.0,292,Breads,Extreme cold
1/21/2019 20:30,Jan,21,Dinner,Weekday,Monday,2,Aloo paratha,5.0,1,5.0,293,Breads,Extreme cold
1/21/2019 20:30,Jan,21,Dinner,Weekday,Monday,2,Chicken korma,18.0,1,18.0,293,Chicken specials,Extreme cold
1/21/2019 20:30,Jan,21,Dinner,Weekday,Monday,2,Malpura,8.0,1,8.0,293,Desserts,Extreme cold
1/21/2019 20:30,Jan,21,Dinner,Weekday,Monday,2,Rice,5.0,1,5.0,293,Rice specials,Extreme cold
1/21/2019 20:30,Jan,21,Dinner,Weekday,Monday,2,Garlic naan,3.5,1,3.5,293,Breads,Extreme cold
1/21/2019 20:30,Jan,21,Dinner,Weekday,Monday,2,Carrot halwa,7.0,1,7.0,293,Desserts,Extreme cold
1/21/2019 20:30,Jan,21,Dinner,Weekday,Monday,1,Naan,2.75,4,11.0,294,Breads,Extreme cold
1/21/2019 20:30,Jan,21,Dinner,Weekday,Monday,1,Coconut chicken curry,18.0,1,18.0,294,Chicken specials,Extreme cold
1/21/2019 20:30,Jan,21,Dinner,Weekday,Monday,1,Masala chicken wings,14.0,1,14.0,294,Starter,Extreme cold
1/21/2019 20:30,Jan,21,Dinner,Weekday,Monday,1,Chicken korma,18.0,1,18.0,294,Chicken specials,Extreme cold
1/21/2019 20:30,Jan,21,Dinner,Weekday,Monday,1,Fish pakora,14.0,2,28.0,294,Starter,Extreme cold
1/21/2019 20:30,Jan,21,Dinner,Weekday,Monday,1,Gulabjamun,6.0,1,6.0,294,Desserts,Extreme cold
1/22/2019 11:30,Jan,22,Lunch,Weekday,Tuesday,4,Kadahi lamb,19.0,1,19.0,295,Lamb specialties,Extreme cold
1/22/2019 11:30,Jan,22,Lunch,Weekday,Tuesday,4,Onion kulcha,5.0,1,5.0,295,Breads,Extreme cold
1/22/2019 11:30,Jan,22,Lunch,Weekday,Tuesday,4,Onion kulcha,5.0,1,5.0,295,Breads,Extreme cold
1/22/2019 11:30,Jan,22,Lunch,Weekday,Tuesday,4,Naan,2.75,4,11.0,295,Breads,Extreme cold
1/22/2019 11:30,Jan,22,Lunch,Weekday,Tuesday,4,Chicken saag,18.0,2,36.0,295,Chicken specials,Extreme cold
1/22/2019 11:30,Jan,22,Lunch,Weekday,Tuesday,4,Kadahi lamb,19.0,1,19.0,295,Lamb specialties,Extreme cold
1/22/2019 11:40,Jan,22,Lunch,Weekday,Tuesday,3,Butter chicken,18.0,1,18.0,296,Chicken specials,Extreme cold
1/22/2019 11:40,Jan,22,Lunch,Weekday,Tuesday,3,Paneer vindaloo,16.0,1,16.0,296,Vegetable specials,Extreme cold
1/22/2019 11:40,Jan,22,Lunch,Weekday,Tuesday,3,Tandoori roti,2.75,2,5.5,296,Breads,Extreme cold
1/22/2019 11:40,Jan,22,Lunch,Weekday,Tuesday,3,Onion kulcha,5.0,1,5.0,296,Breads,Extreme cold
1/22/2019 11:40,Jan,22,Lunch,Weekday,Tuesday,3,Garlic naan,3.5,2,7.0,296,Breads,Extreme cold
1/22/2019 11:50,Jan,22,Lunch,Weekday,Tuesday,2,Rice,5.0,1,5.0,297,Rice specials,Extreme cold
1/22/2019 11:50,Jan,22,Lunch,Weekday,Tuesday,2,Onion kulcha,5.0,2,10.0,297,Breads,Extreme cold
1/22/2019 11:50,Jan,22,Lunch,Weekday,Tuesday,2,Malai kofta,16.0,2,32.0,297,Vegetable specials,Extreme cold
1/22/2019 11:50,Jan,22,Lunch,Weekday,Tuesday,2,Tasty flatbread,11.0,1,11.0,297,Starter,Extreme cold
1/22/2019 11:50,Jan,22,Lunch,Weekday,Tuesday,1,Butter chicken,18.0,1,18.0,298,Chicken specials,Extreme cold
1/22/2019 11:50,Jan,22,Lunch,Weekday,Tuesday,1,Butter chicken,18.0,2,36.0,298,Chicken specials,Extreme cold
1/22/2019 11:50,Jan,22,Lunch,Weekday,Tuesday,1,Butter chicken,18.0,1,18.0,298,Chicken specials,Extreme cold
1/22/2019 11:50,Jan,22,Lunch,Weekday,Tuesday,1,Rasmalai,6.0,2,12.0,298,Desserts,Extreme cold
1/22/2019 12:05,Jan,22,Lunch,Weekday,Tuesday,5,Carrot halwa,7.0,1,7.0,299,Desserts,Extreme cold
1/22/2019 12:05,Jan,22,Lunch,Weekday,Tuesday,5,Tikka rice bowl : paneer | chicken,18.0,2,36.0,299,Rice specials,Extreme cold
1/22/2019 12:05,Jan,22,Lunch,Weekday,Tuesday,5,Naan,2.75,1,2.75,299,Breads,Extreme cold
1/22/2019 12:05,Jan,22,Lunch,Weekday,Tuesday,5,Bhindi do piazza,16.0,1,16.0,299,Vegetable specials,Extreme cold
1/22/2019 12:05,Jan,22,Lunch,Weekday,Tuesday,5,Garlic naan,3.5,2,7.0,299,Breads,Extreme cold
1/22/2019 12:05,Jan,22,Lunch,Weekday,Tuesday,5,Garlic naan,3.5,1,3.5,299,Breads,Extreme cold
1/22/2019 12:05,Jan,22,Lunch,Weekday,Tuesday,5,Garlic naan,3.5,1,3.5,299,Breads,Extreme cold
1/22/2019 12:05,Jan,22,Lunch,Weekday,Tuesday,5,Garlic naan,3.5,2,7.0,299,Breads,Extreme cold
1/22/2019 12:05,Jan,22,Lunch,Weekday,Tuesday,5,Rice,5.0,1,5.0,299,Rice specials,Extreme cold
1/22/2019 12:05,Jan,22,Lunch,Weekday,Tuesday,5,Carrot halwa,7.0,1,7.0,299,Desserts,Extreme cold
1/22/2019 12:10,Jan,22,Lunch,Weekday,Tuesday,2,Chicken korma,18.0,1,18.0,300,Chicken specials,Extreme cold
1/22/2019 12:10,Jan,22,Lunch,Weekday,Tuesday,2,Garlic naan,3.5,2,7.0,300,Breads,Extreme cold
1/22/2019 12:10,Jan,22,Lunch,Weekday,Tuesday,2,Sarson da saag,15.0,1,15.0,300,Vegetable specials,Extreme cold
1/22/2019 12:10,Jan,22,Lunch,Weekday,Tuesday,2,Shrimp strips,15.0,2,30.0,300,Starter,Extreme cold
1/22/2019 12:10,Jan,22,Lunch,Weekday,Tuesday,2,Tasty flatbread,11.0,2,22.0,300,Starter,Extreme cold
1/22/2019 12:10,Jan,22,Lunch,Weekday,Tuesday,1,Spinach naan,6.0,1,6.0,301,Breads,Extreme cold
1/22/2019 12:10,Jan,22,Lunch,Weekday,Tuesday,1,Rice,5.0,1,5.0,301,Rice specials,Extreme cold
1/22/2019 12:10,Jan,22,Lunch,Weekday,Tuesday,1,Butter chicken,7.0,2,14.0,301,Desserts,Extreme cold
1/22/2019 12:10,Jan,22,Lunch,Weekday,Tuesday,1,Coconut chicken curry,18.0,1,18.0,301,Chicken specials,Extreme cold
1/22/2019 12:10,Jan,22,Lunch,Weekday,Tuesday,1,Spicy chicken bites,14.0,1,14.0,301,Starter,Extreme cold
1/22/2019 12:20,Jan,22,Lunch,Weekday,Tuesday,3,Onion kulcha,5.0,2,10.0,302,Breads,Extreme cold
1/22/2019 12:20,Jan,22,Lunch,Weekday,Tuesday,3,Hara bhara kabob,16.0,1,16.0,302,Starter,Extreme cold
1/22/2019 12:20,Jan,22,Lunch,Weekday,Tuesday,3,Coconut chicken curry,18.0,1,18.0,302,Chicken specials,Extreme cold
1/22/2019 12:20,Jan,22,Lunch,Weekday,Tuesday,3,Naan,2.75,2,5.5,302,Breads,Extreme cold
1/22/2019 12:20,Jan,22,Lunch,Weekday,Tuesday,3,Fish curry,19.0,2,38.0,302,Seafood specialties,Extreme cold
1/22/2019 12:20,Jan,22,Lunch,Weekday,Tuesday,3,Butter chicken,18.0,2,36.0,302,Chicken specials,Extreme cold
1/22/2019 12:20,Jan,22,Lunch,Weekday,Tuesday,3,Naan,2.75,2,5.5,302,Breads,Extreme cold
1/22/2019 12:30,Jan,22,Lunch,Weekday,Tuesday,4,Tandoori roti,2.75,2,5.5,303,Breads,Extreme cold
1/22/2019 12:30,Jan,22,Lunch,Weekday,Tuesday,4,Garlic naan,3.5,2,7.0,303,Breads,Extreme cold
1/22/2019 12:30,Jan,22,Lunch,Weekday,Tuesday,4,Garlic naan,3.5,2,7.0,303,Breads,Extreme cold
1/22/2019 12:30,Jan,22,Lunch,Weekday,Tuesday,4,Rice,5.0,1,5.0,303,Rice specials,Extreme cold
1/22/2019 12:30,Jan,22,Lunch,Weekday,Tuesday,4,Garlic naan,3.5,2,7.0,303,Breads,Extreme cold
1/22/2019 12:30,Jan,22,Lunch,Weekday,Tuesday,4,Tasty sliders : chicken paneer,15.0,1,15.0,303,Starter,Extreme cold
1/22/2019 12:30,Jan,22,Lunch,Weekday,Tuesday,4,Malpura,8.0,1,8.0,303,Desserts,Extreme cold
1/22/2019 12:30,Jan,22,Lunch,Weekday,Tuesday,4,Garlic naan,3.5,2,7.0,303,Breads,Extreme cold
1/22/2019 12:30,Jan,22,Lunch,Weekday,Tuesday,4,Tasty flatbread,11.0,2,22.0,303,Starter,Extreme cold
1/22/2019 12:30,Jan,22,Lunch,Weekday,Tuesday,4,Naan,2.75,2,5.5,303,Breads,Extreme cold
1/22/2019 12:30,Jan,22,Lunch,Weekday,Tuesday,1,Kadahi lamb,19.0,1,19.0,304,Lamb specialties,Extreme cold
1/22/2019 12:30,Jan,22,Lunch,Weekday,Tuesday,1,Malpura,8.0,1,8.0,304,Desserts,Extreme cold
1/22/2019 12:30,Jan,22,Lunch,Weekday,Tuesday,1,Coconut chicken curry,18.0,1,18.0,304,Chicken specials,Extreme cold
1/22/2019 12:30,Jan,22,Lunch,Weekday,Tuesday,1,Coconut chicken curry,18.0,1,18.0,304,Chicken specials,Extreme cold
1/22/2019 18:30,Jan,22,Dinner,Weekday,Tuesday,3,Carrot halwa,19.0,2,38.0,305,Seafood specialties,Extreme cold
1/22/2019 18:30,Jan,22,Dinner,Weekday,Tuesday,3,Gulabjamun,6.0,2,12.0,305,Desserts,Extreme cold
1/22/2019 18:30,Jan,22,Dinner,Weekday,Tuesday,3,Butter chicken,18.0,1,18.0,305,Chicken specials,Extreme cold
1/22/2019 18:30,Jan,22,Dinner,Weekday,Tuesday,3,Gulabjamun,6.0,1,6.0,305,Desserts,Extreme cold
1/22/2019 18:30,Jan,22,Dinner,Weekday,Tuesday,3,Kadahi paneer,16.0,1,16.0,305,Vegetable specials,Extreme cold
1/22/2019 18:30,Jan,22,Dinner,Weekday,Tuesday,3,Rice,5.0,1,5.0,305,Rice specials,Extreme cold
1/22/2019 18:30,Jan,22,Dinner,Weekday,Tuesday,3,Onion kulcha,5.0,1,5.0,305,Breads,Extreme cold
1/22/2019 18:30,Jan,22,Dinner,Weekday,Tuesday,3,Kadahi lamb,19.0,1,19.0,305,Lamb specialties,Extreme cold
1/22/2019 18:30,Jan,22,Dinner,Weekday,Tuesday,3,Chicken biryani,19.0,1,19.0,305,Rice specials,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Shahi paneer,16.0,1,16.0,306,Vegetable specials,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Garlic naan,3.5,2,7.0,306,Breads,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Fish curry,19.0,1,19.0,306,Seafood specialties,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Gulabjamun,6.0,2,12.0,306,Desserts,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Rasmalai,6.0,1,6.0,306,Desserts,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Garlic naan,3.5,2,7.0,306,Breads,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Masala chicken wings,14.0,1,14.0,306,Starter,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Chicken saag,18.0,2,36.0,306,Chicken specials,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Tasty sliders : chicken paneer,15.0,1,15.0,306,Starter,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Tandoori roti,2.75,2,5.5,306,Breads,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Tandoori roti,2.75,2,5.5,306,Breads,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Onion kulcha,5.0,1,5.0,306,Breads,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Onion kulcha,5.0,1,5.0,306,Breads,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Rice,5.0,2,10.0,306,Rice specials,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Garlic naan,3.5,2,7.0,306,Breads,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Onion kulcha,5.0,2,10.0,306,Breads,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Paneer vindaloo,16.0,1,16.0,306,Vegetable specials,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Chicken biryani,19.0,1,19.0,306,Rice specials,Extreme cold
1/22/2019 19:00,Jan,22,Dinner,Weekday,Tuesday,5,Garlic naan,3.5,2,7.0,306,Breads,Extreme cold
1/22/2019 20:30,Jan,22,Dinner,Weekday,Tuesday,2,Gulabjamun,6.0,1,6.0,307,Desserts,Extreme cold
1/22/2019 20:30,Jan,22,Dinner,Weekday,Tuesday,2,Chicken saag,18.0,1,18.0,307,Chicken specials,Extreme cold
1/22/2019 20:30,Jan,22,Dinner,Weekday,Tuesday,2,Malai kofta,16.0,2,32.0,307,Vegetable specials,Extreme cold
1/22/2019 20:30,Jan,22,Dinner,Weekday,Tuesday,2,Tandoori roti,2.75,2,5.5,307,Breads,Extreme cold
1/22/2019 20:30,Jan,22,Dinner,Weekday,Tuesday,2,Rice,5.0,1,5.0,307,Rice specials,Extreme cold
1/22/2019 20:30,Jan,22,Dinner,Weekday,Tuesday,2,Tandoori roti,2.75,2,5.5,307,Breads,Extreme cold
1/22/2019 20:30,Jan,22,Dinner,Weekday,Tuesday,1,Rice,5.0,1,5.0,308,Rice specials,Extreme cold
1/22/2019 20:30,Jan,22,Dinner,Weekday,Tuesday,1,Butter chicken,18.0,2,36.0,308,Chicken specials,Extreme cold
1/22/2019 20:30,Jan,22,Dinner,Weekday,Tuesday,1,Chicken biryani,19.0,2,38.0,308,Rice specials,Extreme cold
1/22/2019 20:30,Jan,22,Dinner,Weekday,Tuesday,1,Malpura,8.0,1,8.0,308,Desserts,Extreme cold
1/22/2019 20:30,Jan,22,Dinner,Weekday,Tuesday,1,Malpura,8.0,1,8.0,308,Desserts,Extreme cold
1/22/2019 20:30,Jan,22,Dinner,Weekday,Tuesday,1,Butter chicken,18.0,1,18.0,308,Chicken specials,Extreme cold
1/23/2019 11:30,Jan,23,Lunch,Weekend,Wednesday,3,Cocktail chicken samosas,14.0,1,14.0,309,Starter,Extreme cold
1/23/2019 11:30,Jan,23,Lunch,Weekend,Wednesday,3,Onion kulcha,5.0,2,8.0,309,Desserts,Extreme cold
1/23/2019 11:30,Jan,23,Lunch,Weekend,Wednesday,3,Kheer,7.0,2,14.0,309,Desserts,Extreme cold
1/23/2019 11:30,Jan,23,Lunch,Weekend,Wednesday,3,Rice,5.0,1,5.0,309,Rice specials,Extreme cold
1/23/2019 11:30,Jan,23,Lunch,Weekend,Wednesday,3,Butter chicken,19.0,1,19.0,309,Lamb specialties,Extreme cold
1/23/2019 11:30,Jan,23,Lunch,Weekend,Wednesday,3,Carrot halwa,7.0,1,7.0,309,Desserts,Extreme cold
1/23/2019 11:40,Jan,23,Lunch,Weekend,Wednesday,4,Butter chicken,18.0,3,54.0,310,Chicken specials,Extreme cold
